순위,기업이름,분야,평점,연봉
5760,페코 ,유통/무역/운송,2.5,4683
5761,한아세안센터 ,기관/협회,2.5,4093
5762,호리바코리아 ,제조/화학,2.5,3605
5763,호텔페이토 ,서비스업,2.5,2406
5764,후니드 ,서비스업,2.5,2919
5765,흥아해운 ,유통/무역/운송,2.5,4241
5766,(유)클룩트래블테크놀러지 ,서비스업,2.5,4316
5767,(재)에프아이티아이시험연구원 ,서비스업,2.5,3833
5768,경보제약 ,의료/제약/복지,2.5,4526
5769,굿모닝코리아자산관리 ,은행/금융업,2.5,2343
5770,나무가 ,제조/화학,2.5,4023
5771,넥스트플레이어 ,유통/무역/운송,2.5,3760
5772,다산제약 ,의료/제약/복지,2.5,3653
5773,델리팜 ,제조/화학,2.5,3928
5774,동운아나텍 ,제조/화학,2.5,4511
5775,디투씨 ,미디어/디자인,2.5,2954
5776,리서치앤리서치 ,기관/협회,2.5,3439
5777,메디칼파크 ,의료/제약/복지,2.5,3652
5778,바이오니아 ,의료/제약/복지,2.5,3390
5779,배상면주가 ,제조/화학,2.5,3270
5780,베이직테크 ,제조/화학,2.5,3007
5781,부자이웃 ,서비스업,2.5,2994
5782,샤플 ,IT/웹/통신,2.5,2702
5783,서린메디케어 ,의료/제약/복지,2.5,4011
5784,세아항공방산소재 ,제조/화학,2.5,4277
5785,슈프리마 ,제조/화학,2.5,4665
5786,씨엠에스에듀 ,교육업,2.5,3078
5787,아이디룩 ,제조/화학,2.5,3502
5788,야나두 ,IT/웹/통신,2.5,4111
5789,에스비에스디지털뉴스랩 ,IT/웹/통신,2.5,3880
5790,에스아이플렉스 ,제조/화학,2.5,3852
5791,에스티유니타스 ,교육업,2.5,3451
5792,에스피씨네트웍스 ,IT/웹/통신,2.5,4689
5793,엑스바엑스 ,IT/웹/통신,2.5,3484
5794,올박스 ,제조/화학,2.5,3858
5795,유니포인트 ,IT/웹/통신,2.5,3396
5796,이건창호 ,제조/화학,2.5,4148
5797,인앤아웃코퍼레이션 ,서비스업,2.5,2789
5798,제이비컴 ,서비스업,2.5,2374
5799,제이윈파트너스 ,IT/웹/통신,2.5,3299
5800,지에스아이티엠 ,IT/웹/통신,2.5,4705
5801,크로네스코리아 ,유통/무역/운송,2.5,3827
5802,토스 ,서비스업,2.5,2906
5803,트레져헌터 ,미디어/디자인,2.5,3368
5804,트윈세이버 ,제조/화학,2.5,3387
5805,피타소프트 ,제조/화학,2.5,3920
5806,해피라이징 ,IT/웹/통신,2.5,3375
5807,강림중공업 ,제조/화학,2.5,3646
5808,계양전기 ,제조/화학,2.5,5671
5809,고려신용정보 ,은행/금융업,2.5,3440
5810,대방건설 ,건설업,2.5,4616
5811,동진상선 ,유통/무역/운송,2.5,4566
5812,디앤아이컨설팅 ,IT/웹/통신,2.5,3871
5813,바이오스펙트럼 ,제조/화학,2.5,3603
5814,발레오오토모티브코리아 ,제조/화학,2.5,5565
5815,법무법인 충정 ,기관/협회,2.5,2657
5816,베데스다병원 ,의료/제약/복지,2.5,2790
5817,비트러스트 ,IT/웹/통신,2.5,3255
5818,삼안 ,유통/무역/운송,2.5,2980
5819,삼천당제약 ,의료/제약/복지,2.5,4060
5820,세이정보기술 ,IT/웹/통신,2.5,3210
5821,세일포커스 ,미디어/디자인,2.5,3076
5822,솔트웨어 ,IT/웹/통신,2.5,3673
5823,스마트비전 ,서비스업,2.5,2805
5824,시너지미디어 ,미디어/디자인,2.5,2703
5825,쌍용레미콘 ,제조/화학,2.5,4513
5826,씨제이파워캐스트 ,미디어/디자인,2.5,4164
5827,아반토퍼포먼스머티리얼즈코리아(유) ,유통/무역/운송,2.5,4762
5828,앨리슨모스 ,미디어/디자인,2.5,3308
5829,에이엠에스티 ,제조/화학,2.5,3339
5830,에이전시더블유 ,미디어/디자인,2.5,3008
5831,엔티엘의료재단 ,의료/제약/복지,2.5,2842
5832,오션어스 ,제조/화학,2.5,4224
5833,오진상사 ,유통/무역/운송,2.5,3127
5834,올리패스 ,의료/제약/복지,2.5,4181
5835,와이비엠시사닷컴 ,교육업,2.5,2905
5836,유비벨록스 ,IT/웹/통신,2.5,3812
5837,유아컨설턴트종합건축사사무소 ,건설업,2.5,2672
5838,이지스엔터프라이즈 ,IT/웹/통신,2.5,3640
5839,인카금융서비스 ,은행/금융업,2.5,3088
5840,일진디스플레이 ,제조/화학,2.5,4052
5841,재영솔루텍 ,제조/화학,2.5,3470
5842,제니스앤컴퍼니 ,유통/무역/운송,2.5,3713
5843,지엠컴 ,서비스업,2.5,3424
5844,참좋은여행 ,서비스업,2.5,2895
5845,칸 ,제조/화학,2.5,3766
5846,퍼솔켈리코리아(유) ,서비스업,2.5,3060
5847,포미트 ,IT/웹/통신,2.5,3201
5848,한국통신인터넷기술 ,IT/웹/통신,2.5,3006
5849,한국파렛트풀 ,서비스업,2.5,5147
5850,한국피아이엠 ,제조/화학,2.5,3165
5851,현대에이치티 ,제조/화학,2.5,4645
5852,현대하이라이프손해사정 ,은행/금융업,2.5,4008
5853,(재)한국국제문화교류진흥원 ,미디어/디자인,2.5,3129
5854,건화 ,제조/화학,2.5,4091
5855,네오플러스 ,IT/웹/통신,2.5,3528
5856,누리컨설팅 ,IT/웹/통신,2.5,2702
5857,다날에프엔비 ,서비스업,2.5,3901
5858,다임즈 ,IT/웹/통신,2.5,3982
5859,동해종합기술공사 ,건설업,2.5,3853
5860,로만 ,유통/무역/운송,2.5,3082
5861,리얼게인 ,제조/화학,2.5,3820
5862,마팔하이테코 ,제조/화학,2.5,3681
5863,밸류플러스 ,제조/화학,2.5,4057
5864,비즈데이터 ,IT/웹/통신,2.5,3953
5865,세토리 ,유통/무역/운송,2.5,2838
5866,신한서브 ,서비스업,2.5,2562
5867,써머스플랫폼 ,IT/웹/통신,2.5,3259
5868,씨앤엠 ,제조/화학,2.5,3922
5869,아르케인터내셔날 ,유통/무역/운송,2.5,4175
5870,아이엠비디엑스 ,의료/제약/복지,2.5,5629
5871,아티언스 ,IT/웹/통신,2.5,3651
5872,에프앤코 ,제조/화학,2.5,4091
5873,오픈소스컨설팅 ,IT/웹/통신,2.5,4528
5874,와이에스피 ,제조/화학,2.5,3148
5875,우리엘소프트 ,IT/웹/통신,2.5,3710
5876,우진산전 ,제조/화학,2.5,3845
5877,이엠앤아이 ,제조/화학,2.5,3883
5878,인지소프트 ,IT/웹/통신,2.5,3694
5879,일지테크 ,제조/화학,2.5,4130
5880,창남아이엔티 ,유통/무역/운송,2.5,4489
5881,창의와탐구 ,교육업,2.5,3122
5882,케이이씨 ,제조/화학,2.5,3958
5883,크로스오버커뮤니케이션 ,미디어/디자인,2.5,2936
5884,팬스타 ,유통/무역/운송,2.5,4397
5885,피투피시스템즈 ,서비스업,2.5,3272
5886,피플앤드테크놀러지 ,IT/웹/통신,2.5,3320
5887,한국미스미 ,유통/무역/운송,2.5,3953
5888,DSR ,제조/화학,2.5,4529
5889,강남구립행복요양병원 ,의료/제약/복지,2.5,2843
5890,겐트대학교 글로벌캠퍼스 ,교육업,2.5,3679
5891,경일감정평가법인 ,건설업,2.5,3954
5892,교육지대 ,IT/웹/통신,2.5,3458
5893,남양유업 ,제조/화학,2.5,4649
5894,네오메카 ,IT/웹/통신,2.5,3496
5895,대우제약 ,의료/제약/복지,2.5,2925
5896,동국제약 ,의료/제약/복지,2.5,4569
5897,랭콘잉글리쉬 ,교육업,2.5,2659
5898,법무법인(유)율촌 ,서비스업,2.5,4060
5899,보부하이테크 ,제조/화학,2.5,3459
5900,블랙야크 ,제조/화학,2.5,4195
5901,삼지전자 ,제조/화학,2.5,3339
5902,성광벤드 ,제조/화학,2.5,4096
5903,성창이엔씨 ,건설업,2.5,3690
5904,세오 ,IT/웹/통신,2.5,3722
5905,씨앤피차앤박피부과 ,의료/제약/복지,2.5,2465
5906,아이모스시스템 ,제조/화학,2.5,4306
5907,아프로파이낸셜대부 ,은행/금융업,2.5,3960
5908,알지노믹스 ,의료/제약/복지,2.5,4060
5909,에스지에이 ,IT/웹/통신,2.5,3529
5910,에스텍 ,제조/화학,2.5,3882
5911,에쓰푸드 ,제조/화학,2.5,3711
5912,에이제이토탈 ,서비스업,2.5,3445
5913,엑스큐어 ,IT/웹/통신,2.5,4003
5914,엔셀 ,IT/웹/통신,2.5,2887
5915,오픈트레이드 ,은행/금융업,2.5,3141
5916,올엠 ,IT/웹/통신,2.5,3336
5917,웰킵스하이텍 ,제조/화학,2.5,3089
5918,인선이엔티 ,제조/화학,2.5,3253
5919,제주맥주 ,제조/화학,2.5,3418
5920,젬스메디컬 ,제조/화학,2.5,3517
5921,킨코스코리아 ,미디어/디자인,2.5,2669
5922,풍림산업 ,건설업,2.5,3783
5923,피플라이프 ,은행/금융업,2.5,3334
5924,한방유비스 ,건설업,2.5,3018
5925,현대커민스엔진 ,제조/화학,2.5,3709
5926,효성전기 ,제조/화학,2.5,4186
5927,후성정공 ,제조/화학,2.5,3727
5928,(유)솔라엣지테크놀로지스코리아 ,제조/화학,2.5,4678
5929,(유)씨앤씨미술교육지원센터 ,교육업,2.5,2681
5930,경동나비엔 ,제조/화학,2.5,4784
5931,구구스 ,유통/무역/운송,2.5,3219
5932,나은커뮤니케이션 ,미디어/디자인,2.5,2701
5933,나일소프트 ,IT/웹/통신,2.5,3202
5934,넥스지 ,IT/웹/통신,2.5,3493
5935,드림에이스 ,IT/웹/통신,2.5,3723
5936,디에스앤엘 ,유통/무역/운송,2.5,2882
5937,디와이비최선어학원 ,교육업,2.5,3590
5938,디지털플래닝 ,IT/웹/통신,2.5,2497
5939,래디안 ,의료/제약/복지,2.5,2644
5940,리테일앤인사이트 ,유통/무역/운송,2.5,4366
5941,마더스제약 ,의료/제약/복지,2.5,3714
5942,마이테이블 ,IT/웹/통신,2.5,2894
5943,바이널아이 ,미디어/디자인,2.5,3376
5944,박영사 ,미디어/디자인,2.5,3068
5945,비바이노베이션 ,서비스업,2.5,4221
5946,비엠씨 ,제조/화학,2.5,4025
5947,세일인터내쇼날 ,유통/무역/운송,2.5,3738
5948,심팩 ,제조/화학,2.5,3789
5949,에이블씨엔씨 ,제조/화학,2.5,4362
5950,엔디에스 ,IT/웹/통신,2.5,4380
5951,엔티시스 ,IT/웹/통신,2.5,2993
5952,웨이브릿지 ,IT/웹/통신,2.5,4678
5953,위메이드엑스알 ,IT/웹/통신,2.5,3703
5954,윈텍오토메이션 ,제조/화학,2.5,3617
5955,유바이오로직스 ,의료/제약/복지,2.5,3671
5956,유엔에이엔지니어링 ,IT/웹/통신,2.5,2824
5957,유진로봇 ,제조/화학,2.5,4415
5958,육그램 ,유통/무역/운송,2.5,3813
5959,이루에프씨 ,서비스업,2.5,3074
5960,이지팜 ,IT/웹/통신,2.5,3226
5961,조아라 ,IT/웹/통신,2.5,4258
5962,켐트로닉스 ,제조/화학,2.5,4149
5963,퀀타매트릭스 ,의료/제약/복지,2.5,4134
5964,토탈소프트뱅크 ,IT/웹/통신,2.5,2895
5965,폴라리움 ,IT/웹/통신,2.5,4173
5966,플래뮤 ,교육업,2.5,2294
5967,현대이지웰 ,IT/웹/통신,2.5,3630
5968,화승 ,유통/무역/운송,2.5,4402
5969,가온파트너스 ,기관/협회,2.5,4206
5970,경동원 ,제조/화학,2.5,4429
5971,넥스트리소프트 ,IT/웹/통신,2.5,3948
5972,다모테크 ,제조/화학,2.5,2416
5973,대륙금속 ,제조/화학,2.5,3510
5974,대한적십자사 ,의료/제약/복지,2.5,3338
5975,대한항공씨앤디서비스 ,제조/화학,2.5,5221
5976,더맨 ,서비스업,2.5,2947
5977,더북컴퍼니 ,미디어/디자인,2.5,3414
5978,두앤비디자인 ,미디어/디자인,2.5,3240
5979,마콘컴퍼니 ,미디어/디자인,2.5,3892
5980,미디어포스얼라이언스 ,서비스업,2.5,3470
5981,바슈롬코리아 ,유통/무역/운송,2.5,4106
5982,비즈피어 ,IT/웹/통신,2.5,3146
5983,삼영엠텍 ,제조/화학,2.5,4132
5984,세이브존 ,유통/무역/운송,2.5,3825
5985,시스게이트 ,IT/웹/통신,2.5,2564
5986,써모피셔사이언티픽코리아 ,의료/제약/복지,2.5,5046
5987,씨비에스아이 ,IT/웹/통신,2.5,3180
5988,아스플로 ,제조/화학,2.5,3673
5989,아토리서치 ,IT/웹/통신,2.5,5181
5990,애드티브이노베이션 ,미디어/디자인,2.5,2683
5991,에브리봇 ,제조/화학,2.5,4192
5992,에스엠스틸 ,제조/화학,2.5,3903
5993,에이치엘비 ,제조/화학,2.5,3428
5994,오길비코리아(유) ,미디어/디자인,2.5,3826
5995,오뚜기라면 ,제조/화학,2.5,3815
5996,오토브레인 ,IT/웹/통신,2.5,3083
5997,유센로지스틱스코리아 ,유통/무역/운송,2.5,4520
5998,유아이엘 ,제조/화학,2.5,3881
5999,지속가능발전경영센터 ,서비스업,2.5,3509
6000,지지무역 ,제조/화학,2.5,3868
6001,코츠테크놀로지 ,IT/웹/통신,2.5,3920
6002,콘센트릭스서비스코리아(유) ,IT/웹/통신,2.5,4468
6003,킹스맨 ,건설업,2.5,2990
6004,트리노드 ,IT/웹/통신,2.5,3447
6005,한국문화진흥 ,미디어/디자인,2.5,3643
6006,한국예술경영협회(사) ,기관/협회,2.5,2800
6007,한국특수형강 ,제조/화학,2.5,4261
6008,한국호야렌즈 ,제조/화학,2.5,3922
6009,화성코스메틱 ,제조/화학,2.5,3420
6010,(재)경기대진테크노파크 ,기관/협회,2.5,2973
6011,(재)경기창조경제혁신센터 ,서비스업,2.5,3751
6012,SPC삼립 ,제조/화학,2.5,4398
6013,광명전기 ,제조/화학,2.5,3258
6014,글로우원 ,제조/화학,2.5,4404
6015,네오티스 ,제조/화학,2.5,2908
6016,누리온 ,제조/화학,2.5,3137
6017,단에이앤씨종합건축사사무소 ,건설업,2.5,2929
6018,대교 ,교육업,2.5,3809
6019,더파이러츠 ,유통/무역/운송,2.5,3462
6020,두잇시스템 ,IT/웹/통신,2.5,3052
6021,바른컴퍼니 ,미디어/디자인,2.5,3663
6022,브랜드인덱스 ,제조/화학,2.5,3002
6023,브이엔티지 ,IT/웹/통신,2.5,4387
6024,블로코 ,IT/웹/통신,2.5,4349
6025,비포스 ,서비스업,2.5,2572
6026,삼기 ,제조/화학,2.5,4645
6027,상보 ,제조/화학,2.5,3637
6028,서흥 ,의료/제약/복지,2.5,3705
6029,스카이라이프티브이 ,미디어/디자인,2.5,4208
6030,스트롱홀드테크놀로지 ,제조/화학,2.5,3234
6031,써스포 ,IT/웹/통신,2.5,2620
6032,써치엠 ,미디어/디자인,2.5,2889
6033,아비크 ,유통/무역/운송,2.5,2738
6034,아프로알앤디 ,제조/화학,2.5,3826
6035,알티스트 ,유통/무역/운송,2.5,3067
6036,에이시지알 ,기관/협회,2.5,3914
6037,에이씨케이 ,IT/웹/통신,2.5,2975
6038,에이치엘아이 ,유통/무역/운송,2.5,3031
6039,에코니티 ,제조/화학,2.5,3870
6040,엔잡얼라이언스 ,IT/웹/통신,2.5,2796
6041,엔피 ,서비스업,2.5,4222
6042,와이드모바일 ,IT/웹/통신,2.5,2994
6043,웹게이트 ,제조/화학,2.5,3398
6044,유선엔지니어링건축사사무소 ,건설업,2.5,3659
6045,이든앤앨리스마케팅 ,미디어/디자인,2.5,3563
6046,이원헬스케어 ,IT/웹/통신,2.5,3077
6047,이펙스 ,제조/화학,2.5,3808
6048,인스텍 ,제조/화학,2.5,3003
6049,재원푸드 ,서비스업,2.5,2748
6050,지구인컴퍼니 ,제조/화학,2.5,4374
6051,참신 ,제조/화학,2.5,2752
6052,천호엔케어 ,제조/화학,2.5,3505
6053,카버코리아 ,유통/무역/운송,2.5,4948
6054,케리비 ,유통/무역/운송,2.5,2544
6055,코다스디자인 ,미디어/디자인,2.5,3031
6056,키즈노트 ,IT/웹/통신,2.5,4055
6057,투바앤 ,미디어/디자인,2.5,3696
6058,트위니 ,IT/웹/통신,2.5,3637
6059,한화/모멘텀 ,제조/화학,2.5,5329
6060,현대알비 ,제조/화학,2.5,3246
6061,HRS코리아 ,제조/화학,2.5,4375
6062,구산토건 ,건설업,2.5,4271
6063,네오위드넷 ,IT/웹/통신,2.5,3083
6064,대명레저산업엠블호텔 ,서비스업,2.5,2844
6065,대성산업 ,유통/무역/운송,2.5,3832
6066,덕양유엘씨 ,유통/무역/운송,2.5,3266
6067,동아금속주름관 ,제조/화학,2.5,3509
6068,동인기연 ,제조/화학,2.5,3621
6069,두에이아이 ,IT/웹/통신,2.5,4997
6070,디피제이파트너즈 ,건설업,2.5,3886
6071,랩앤컴퍼니 ,제조/화학,2.5,4317
6072,렉스코드 ,서비스업,2.5,2843
6073,매일방송 ,미디어/디자인,2.5,4022
6074,머지홀딩스 ,IT/웹/통신,2.5,4501
6075,모란식품 ,제조/화학,2.5,2636
6076,모본 ,제조/화학,2.5,4544
6077,미추홀병원 ,의료/제약/복지,2.5,2760
6078,믹시스템 ,IT/웹/통신,2.5,4266
6079,반다이남코코리아 ,유통/무역/운송,2.5,3610
6080,벽산엔지니어링 ,건설업,2.5,4364
6081,보국전기공업 ,제조/화학,2.5,2959
6082,보스틱코리아(유) ,유통/무역/운송,2.5,5073
6083,삼성생명서비스손해사정 ,은행/금융업,2.5,3408
6084,삼익물류 ,유통/무역/운송,2.5,3298
6085,상아프론테크 ,제조/화학,2.5,3926
6086,서이무역 ,제조/화학,2.5,3730
6087,세동 ,제조/화학,2.5,4041
6088,세방익스프레스 ,유통/무역/운송,2.5,3518
6089,세이크 ,제조/화학,2.5,2702
6090,세진전자 ,제조/화학,2.5,2670
6091,송월타올수건이야기 ,IT/웹/통신,2.5,3236
6092,썬스타 ,제조/화학,2.5,3749
6093,아세테크 ,IT/웹/통신,2.5,2989
6094,아이비케이투자증권 ,은행/금융업,2.5,4483
6095,앤츠컴 ,건설업,2.5,3003
6096,에너지미디어 ,미디어/디자인,2.5,2465
6097,에스디옵틱스 ,제조/화학,2.5,4059
6098,에스에스엘엠 ,제조/화학,2.5,4213
6099,에스지데이타 ,IT/웹/통신,2.5,3746
6100,에이엔피 ,제조/화학,2.5,3507
6101,엔프라니 ,제조/화학,2.5,3679
6102,엘아이지자동차손해사정 ,은행/금융업,2.5,3201
6103,엘지히다찌 ,IT/웹/통신,2.5,3800
6104,엠코르셋 ,제조/화학,2.5,3708
6105,엠텍비젼 ,제조/화학,2.5,4242
6106,오브젠 ,IT/웹/통신,2.5,3722
6107,우리엔터프라이즈 ,유통/무역/운송,2.5,3889
6108,웍스아웃 ,유통/무역/운송,2.5,2441
6109,유누스 ,IT/웹/통신,2.5,2758
6110,일진다이아몬드 ,제조/화학,2.5,4123
6111,제이에이씨리크루트먼트코리아 ,서비스업,2.5,3032
6112,캡스텍 ,서비스업,2.5,3342
6113,커피스미스 ,서비스업,2.5,2520
6114,크리오스 ,제조/화학,2.5,3050
6115,클린업피부과 영등포점 ,의료/제약/복지,2.5,3104
6116,키트랩스 ,IT/웹/통신,2.5,2199
6117,테라로사커피 ,서비스업,2.5,2677
6118,티엔티익스프레스 ,유통/무역/운송,2.5,3249
6119,평화방송 ,미디어/디자인,2.5,3719
6120,프롬투정보통신 ,제조/화학,2.5,3015
6121,플로트론 ,제조/화학,2.5,3673
6122,하이록코리아 ,제조/화학,2.5,3782
6123,한국엔에스케이 ,제조/화학,2.5,4747
6124,한국전기안전써비스 ,건설업,2.5,3219
6125,한국전화번호부 ,미디어/디자인,2.5,2501
6126,한솔섬유 ,제조/화학,2.5,4974
6127,한수테크니칼서비스 ,제조/화학,2.5,4459
6128,현대종합연수원 ,서비스업,2.5,3175
6129,휴콥 ,서비스업,2.5,2756
6130,브이엠코스 ,제조/화학,2.5,3157
6131,블랙홀릭 ,IT/웹/통신,2.5,3251
6132,비즈니스온커뮤니케이션 ,IT/웹/통신,2.5,4067
6133,씨유박스 ,IT/웹/통신,2.5,4162
6134,액토즈소프트 ,IT/웹/통신,2.5,3785
6135,어스얼라이언스 ,IT/웹/통신,2.5,2955
6136,에스엘바이오텍 ,제조/화학,2.5,2978
6137,엠피씨플러스 ,서비스업,2.5,2935
6138,위메이드 ,IT/웹/통신,2.5,4582
6139,윌앤비전 ,서비스업,2.5,2611
6140,제이브이엠 ,제조/화학,2.5,3781
6141,지에프에프지 ,서비스업,2.5,3043
6142,지학사 ,미디어/디자인,2.5,3103
6143,쿠첸 ,제조/화학,2.5,4165
6144,트루엔 ,제조/화학,2.5,3327
6145,티라유텍 ,IT/웹/통신,2.5,3885
6146,하우리 ,IT/웹/통신,2.5,3235
6147,네티브 ,IT/웹/통신,2.5,3147
6148,대선주조 ,제조/화학,2.5,3161
6149,대진의료재단분당제생병원 ,의료/제약/복지,2.5,3933
6150,더블유씨피 ,제조/화학,2.5,3946
6151,로젠 ,유통/무역/운송,2.5,3711
6152,상상스토리 ,IT/웹/통신,2.5,3032
6153,새솔다이아몬드공업 ,제조/화학,2.5,3833
6154,서울반도체 ,제조/화학,2.5,4964
6155,성도이엔지 ,제조/화학,2.5,4667
6156,쉐라톤 서울 디큐브시티 호텔 ,서비스업,2.5,2352
6157,애버커스 ,IT/웹/통신,2.5,3571
6158,에이스침대 ,제조/화학,2.5,3946
6159,우체국금융개발원(재) ,은행/금융업,2.5,3455
6160,이노뎁 ,IT/웹/통신,2.5,3991
6161,인아오리엔탈모터 ,제조/화학,2.5,3695
6162,지에스파크이십사 ,유통/무역/운송,2.5,3295
6163,토펙엔지니어링건축사사무소 ,건설업,2.5,2937
6164,파워로직스 ,제조/화학,2.5,3905
6165,현대정보기술 ,IT/웹/통신,2.5,4087
6166,화이트정보통신 ,IT/웹/통신,2.5,3078
6167,흥국생명보험 ,은행/금융업,2.5,5356
6168,(의)삼광의료재단 ,의료/제약/복지,2.5,3120
6169,(재)한국의학연구소 ,의료/제약/복지,2.5,3457
6170,금솔커뮤니케이션 ,미디어/디자인,2.5,2534
6171,기영에프앤비 ,서비스업,2.5,3438
6172,뉴옵틱스 ,제조/화학,2.5,4391
